"","X","Name","Location","Cuisine","Longitude","Latitude","Award","Explanation","Min Price","Max Price","Country"
"1564",3029,"Brasserie Colette Tim Raue","Berlin","French",13.3394824,52.5009665,"Bib Gourmand","Good food at moderate prices",45,80,"Germany"
"1565",3052,"Zur Flottbeker Schmiede","Hamburg","Portuguese, Mediterranean Cuisine",9.8649527,53.5566991,"Bib Gourmand","Good food at moderate prices",45,45,"Germany"
"1566",3058,"esskunst","Schwarzenfeld","Modern Cuisine, Market Cuisine",12.1388095,49.38906,"Bib Gourmand","Good food at moderate prices",45,50,"Germany"
"1567",3062,"Rössle","Elzach","Country cooking, International",8.0717333,48.1729463,"Bib Gourmand","Good food at moderate prices",45,65,"Germany"
"1568",3074,"Beesten","Rheine","Classic Cuisine, Market Cuisine",7.4282786,52.2828443,"Bib Gourmand","Good food at moderate prices",45,80,"Germany"
"1569",3079,"bistronauten","Weinheim","Market Cuisine",8.6653164,49.5489714,"Bib Gourmand","Good food at moderate prices",45,55,"Germany"
"1570",3080,"Gasthaus Assenmacher","Altenahr","International",6.991215,50.5168466,"Bib Gourmand","Good food at moderate prices",45,115,"Germany"
"1571",3088,"Zur Krone","Gottenheim","Country cooking, Market Cuisine",7.7246956,48.0483443,"Bib Gourmand","Good food at moderate prices",45,75,"Germany"
"1572",3107,"derWaldfrieden","Todtnau","Country cooking, Market Cuisine",7.9526309,47.7677871,"Bib Gourmand","Good food at moderate prices",45,75,"Germany"
"1573",3108,"Kandlbinder Küche","Maxhütte-Haidhof","Country cooking, Market Cuisine",12.0985945,49.1642817,"Bib Gourmand","Good food at moderate prices",45,100,"Germany"
"1574",3112,"Kugelmühle","Schweinfurt","Classic French, Market Cuisine",10.2166961,50.0393239,"Bib Gourmand","Good food at moderate prices",45,90,"Germany"
"1575",3121,"Die Windmühle","Horn-Bad Meinberg","Country cooking, Traditional Cuisine",8.9743314,51.9130183,"Bib Gourmand","Good food at moderate prices",45,65,"Germany"
"1576",3141,"Gasthaus Widmann's Löwen","Königsbronn","Traditional Cuisine, Country cooking",10.0649224,48.7297506,"Bib Gourmand","Good food at moderate prices",45,75,"Germany"
"1577",3149,"Heim's Restaurant","Reil","Traditional Cuisine, Country cooking",7.1181193,50.0209389,"Bib Gourmand","Good food at moderate prices",45,100,"Germany"
"1578",3370,"Casa Dirección","Valverde del Camino","Market Cuisine",-6.7514703,37.5806694,"Bib Gourmand","Good food at moderate prices",45,55,"Spain"
"1579",3434,"Platero & Co","Gaucín","Contemporary",-5.3169818,36.5192237,"Bib Gourmand","Good food at moderate prices",45,45,"Spain"
"1580",3507,"Mar de Esteiro","Santiago de Compostela","Seafood",-8.4825408,42.9269753,"Bib Gourmand","Good food at moderate prices",45,65,"Spain"
"1581",3569,"Becook","Leon","Fusion, Modern Cuisine",-5.566833,42.59503,"Bib Gourmand","Good food at moderate prices",45,45,"Spain"
"1582",3707,"Dentella","Bracca","Country cooking",9.7074027,45.8233063,"Bib Gourmand","Good food at moderate prices",45,45,"Italy"
"1583",4377,"Het Oude Gemeentehuis","Rhenen","Modern French",5.5692673,51.9572122,"Bib Gourmand","Good food at moderate prices",45,85,"Netherlands"
"1584",4380,"De Schans by Mike & Wes","Montfoort","Creative",4.9079181,52.0237624,"Bib Gourmand","Good food at moderate prices",45,80,"Netherlands"
"1585",4381,"Bovenmeester","Steenwijk","Modern French",6.113027,52.787907,"Bib Gourmand","Good food at moderate prices",45,90,"Netherlands"
"1586",4401,"Fa. Pekelhaaring","Amsterdam","Mediterranean Cuisine, Italian-American",4.9026838,52.3532904,"Bib Gourmand","Good food at moderate prices",45,55,"Netherlands"
"1587",4404,"Bistro De Ertepeller","Papendrecht","World Cuisine",4.6764078,51.822803,"Bib Gourmand","Good food at moderate prices",45,115,"Netherlands"
"1588",4437,"Hof van Herstal","Peij","Traditional Cuisine",5.921277,51.08775,"Bib Gourmand","Good food at moderate prices",45,100,"Netherlands"
"1589",4450,"Bouwkunde","Deventer","French",6.15299,52.25342,"Bib Gourmand","Good food at moderate prices",45,70,"Netherlands"
"1590",4454,"Novo","Maastricht","Modern French, International",5.701199,50.8512467,"Bib Gourmand","Good food at moderate prices",45,75,"Netherlands"
"1591",4471,"De Beejekurf","Venray","Modern Cuisine",5.9735796,51.5221283,"Bib Gourmand","Good food at moderate prices",45,85,"Netherlands"
"1592",4478,"Rust Wat","Blaricum","Contemporary",5.2417846,52.2634927,"Bib Gourmand","Good food at moderate prices",45,75,"Netherlands"
"1593",4685,"Au Cheval Blanc","Niedersteinbach","Traditional Cuisine, Alsatian",7.7106808,49.0316104,"Bib Gourmand","Good food at moderate prices",45,80,"France"
"1594",4689,"Café Bras","Rodez","Cuisine from Aveyron",2.56687,44.35207,"Bib Gourmand","Good food at moderate prices",45,45,"France"
"1595",4813,"Au Bon Accueil","Paris","Modern Cuisine",2.2992616,48.8596272,"Bib Gourmand","Good food at moderate prices",45,100,"France"
"1596",5003,"Chez les Anges","Paris","Classic Cuisine",2.3100155,48.8582703,"Bib Gourmand","Good food at moderate prices",45,100,"France"
"1597",5011,"La Méditerranée","Paris","Seafood",2.3386558,48.8500187,"Bib Gourmand","Good food at moderate prices",45,105,"France"
"1598",5026,"Le Casse Noix","Paris","Traditional Cuisine",2.2952226,48.8534216,"Bib Gourmand","Good food at moderate prices",45,45,"France"
"1599",5112,"Le P'tit Gaby","Thisnes","French Contemporary",5.0516189,50.6697605,"Bib Gourmand","Good food at moderate prices",45,95,"Belgium"
"1600",5122,"Masu","Mons","Seasonal Cuisine",3.9558958,50.4538652,"Bib Gourmand","Good food at moderate prices",45,55,"Belgium"
"1601",5124,"Chermanne","Charleroi","Market Cuisine",4.4398011,50.4121813,"Bib Gourmand","Good food at moderate prices",45,75,"Belgium"
"1602",5137,"Wagon Léo","Bastogne","Traditional Cuisine",5.71605,50.0010859,"Bib Gourmand","Good food at moderate prices",45,115,"Belgium"
"1603",5180,"Schnitzel","Antwerpen","Classic Cuisine",4.4095258,51.2251234,"Bib Gourmand","Good food at moderate prices",45,60,"Belgium"
"1604",5196,"Royal H.-Bonhomme","Remouchamps","Traditional Cuisine",5.71121,50.4798462,"Bib Gourmand","Good food at moderate prices",45,75,"Belgium"
"1605",944,"Benares","London","Indian",-0.1450274,51.5097876,"1 MICHELIN Star","Very good cooking in its category",45,150,"United Kingdom"
"1606",3240,"Ka Pao","Glasgow City","Asian",-4.2903888,55.8771492,"Bib Gourmand","Good food at moderate prices",45,45,"United Kingdom"
"1607",3246,"Haveli","Ponteland","Indian",-1.7645118,55.0360669,"Bib Gourmand","Good food at moderate prices",45,45,"United Kingdom"
"1608",3247,"BOX-E","City of Bristol","Modern British",-2.5991738,51.4468096,"Bib Gourmand","Good food at moderate prices",45,45,"United Kingdom"
"1609",3250,"Paradise","London","Sri Lankan, Contemporary",-0.1337855,51.5122031,"Bib Gourmand","Good food at moderate prices",45,45,"United Kingdom"
"1610",3280,"Imad's Syrian Kitchen","London","Middle Eastern",-0.1390963,51.5132587,"Bib Gourmand","Good food at moderate prices",45,45,"United Kingdom"
"1611",3284,"Prashad","Drighlington","Indian Vegetarian",-1.6616085,53.756716,"Bib Gourmand","Good food at moderate prices",45,50,"United Kingdom"
"1612",3690,"Bongpiyang","SEOUL","Naengmyeon",127.12608,37.51016,"Bib Gourmand","Good food at moderate prices",45,45,"South Korea"
"1613",3986,"LSXO","Huntington Beach","Vietnamese, Contemporary",-117.9985791,33.6553551,"Bib Gourmand","Good food at moderate prices",45,45,"United States"
"1614",3992,"Luna Mexican Kitchen","San Jose","Mexican, Regional Cuisine",-121.91513,37.33398,"Bib Gourmand","Good food at moderate prices",45,45,"United States"
"1615",4004,"Gabbi’s Mexican Kitchen","Orange","Mexican, Regional Cuisine",-117.853004,33.78689,"Bib Gourmand","Good food at moderate prices",45,45,"United States"
"1616",4005,"Heritage Barbecue","San Juan Capistrano","Barbecue, Regional Cuisine",-117.6628795,33.5014781,"Bib Gourmand","Good food at moderate prices",45,45,"United States"
"1617",4009,"Mix Mix Kitchen & Bar","Santa Ana","Contemporary, International",-117.867645,33.747177,"Bib Gourmand","Good food at moderate prices",45,45,"United States"
"1618",4013,"Khan Saab Desi Craft Kitchen","Fullerton","Pakistani, Regional Cuisine",-117.9192001,33.8700821,"Bib Gourmand","Good food at moderate prices",45,45,"United States"
"1619",4023,"ASA South","Los Gatos","Californian, Mediterranean Cuisine",-121.9721498,37.2260847,"Bib Gourmand","Good food at moderate prices",45,45,"United States"
"1620",4024,"Pausa","San Mateo","Italian, Regional Cuisine",-122.3220038,37.5645894,"Bib Gourmand","Good food at moderate prices",45,45,"United States"
"1621",4058,"Badmaash","Los Angeles","Indian, Gastropub",-118.24476,34.05115,"Bib Gourmand","Good food at moderate prices",45,45,"United States"
"1622",4066,"Rossoblu","Los Angeles","Italian, Regional Cuisine",-118.25355,34.035248,"Bib Gourmand","Good food at moderate prices",45,45,"United States"
"1623",4228,"Klein's","New York","Contemporary, Californian",-73.9587875,40.7208512,"Bib Gourmand","Good food at moderate prices",45,45,"United States"
"1624",4285,"Nella Pizza e Pasta","Chicago","Italian, Pizza",-87.5982341,41.7950081,"Bib Gourmand","Good food at moderate prices",45,45,"United States"
"1625",4138,"Norrlyst","Copenhagen","Danish",12.5762729,55.67758,"Bib Gourmand","Good food at moderate prices",45,60,"Denmark"
"1626",4561,"Gasthof Hirschen","Eglisau","Country cooking",8.5254813,47.5751252,"Bib Gourmand","Good food at moderate prices",45,100,"Switzerland"
"1627",4590,"Rias","Kloten","Country cooking",8.581468,47.4520477,"Bib Gourmand","Good food at moderate prices",45,125,"Switzerland"
"1628",1098,"Eleven","Lisbon","Creative",-9.1556702,38.7308206,"1 MICHELIN Star","Very good cooking in its category",45,140,"Portugal"
"1629",2077,"Daalder","Amsterdam","Creative",4.8857277,52.3804763,"1 MICHELIN Star","Very good cooking in its category",45,160,"Netherlands"
"1630",2122,"De Bloemenbeek","De Lutte","Modern French",6.9978667,52.319597,"1 MICHELIN Star","Very good cooking in its category",45,150,"Netherlands"
"1631",2311,"L'Aspérule","Dijon","Modern Cuisine",5.044981,47.3248221,"1 MICHELIN Star","Very good cooking in its category",45,140,"France"
"1632",2349,"L'Opidom","Fondettes","Creative, Modern Cuisine",0.6442736,47.3924651,"1 MICHELIN Star","Very good cooking in its category",45,95,"France"
"1633",2365,"La Renaissance","Argentan","Modern Cuisine",-0.0285254,48.7391758,"1 MICHELIN Star","Very good cooking in its category",45,125,"France"
"1634",2407,"Le Jardin Secret","La Wantzenau","Modern Cuisine",7.8251983,48.6647434,"1 MICHELIN Star","Very good cooking in its category",45,95,"France"
"1635",2416,"Le Fanal","Banyuls-sur-Mer","Modern Cuisine",3.1356336,42.4799784,"1 MICHELIN Star","Very good cooking in its category",45,130,"France"
"1636",2541,"Flaveurs","Valence","Modern Cuisine",4.8909199,44.9326634,"1 MICHELIN Star","Very good cooking in its category",45,115,"France"
"1637",2610,"Avel Vor","Port-Louis","Modern Cuisine",-3.3474837,47.7061536,"1 MICHELIN Star","Very good cooking in its category",45,140,"France"
"1638",2665,"Auberge au Bœuf","Sessenheim","Modern Cuisine",7.9858523,48.7993778,"1 MICHELIN Star","Very good cooking in its category",45,120,"France"
"1639",2673,"Roscanvec","Vannes","Modern Cuisine",-2.7579707,47.6572181,"1 MICHELIN Star","Very good cooking in its category",45,130,"France"
"1640",2678,"Les Trois Soleils de Montal","Saint-Céré","Modern Cuisine",1.8642524,44.8626981,"1 MICHELIN Star","Very good cooking in its category",45,115,"France"
"1641",2704,"Le Carmin","Beaune","Modern Cuisine",4.8377091,47.0225391,"1 MICHELIN Star","Very good cooking in its category",45,150,"France"
"1642",2714,"Le 7ème Continent","Rixheim","Modern Cuisine",7.4034533,47.7479256,"1 MICHELIN Star","Very good cooking in its category",45,135,"France"
"1643",2724,"Maximilien","Zellenberg","Modern Cuisine",7.3189306,48.1696477,"1 MICHELIN Star","Very good cooking in its category",45,140,"France"
"1644",2748,"Les Tables de Gaspard","Saint-Crépin","Modern Cuisine, Market Cuisine",6.6078486,44.7067072,"1 MICHELIN Star","Very good cooking in its category",45,90,"France"
"1645",2808,"'t Stoveke","Strombeek-Bever","Modern Cuisine",4.3507766,50.9049469,"1 MICHELIN Star","Very good cooking in its category",45,110,"Belgium"
"1646",2891,"Lohmayr Stub'n","Piding","Country cooking",12.9146321,47.770635,"Bib Gourmand","Good food at moderate prices",45,65,"Germany"
"1647",2910,"Herrengass","Gschwend","Regional Cuisine, International",9.7421589,48.934202,"Bib Gourmand","Good food at moderate prices",45,105,"Germany"
"1648",2928,"Weedenhof","Jugenheim in Rheinhessen","Market Cuisine, Mediterranean Cuisine",8.0873792,49.8944814,"Bib Gourmand","Good food at moderate prices",45,75,"Germany"
"1649",2934,"Landgasthof Hirschen","Hüfingen","Country cooking",8.464392,47.8704872,"Bib Gourmand","Good food at moderate prices",45,85,"Germany"
"1650",2952,"Zum Rebstock","Kappelrodeck","Country cooking",8.1051264,48.5816292,"Bib Gourmand","Good food at moderate prices",45,80,"Germany"
"1651",2989,"Reck's","Salem","Country cooking, Market Cuisine",9.2967738,47.7582619,"Bib Gourmand","Good food at moderate prices",45,65,"Germany"
"1652",3011,"Im Kittchen","Bad Kreuznach","Mediterranean Cuisine, International",7.8554814,49.8473331,"Bib Gourmand","Good food at moderate prices",45,100,"Germany"
"1653",3023,"Schwögler","Bad Abbach","Contemporary, Fusion",12.0385027,48.9293657,"Bib Gourmand","Good food at moderate prices",45,80,"Germany"
"1654",3034,"Habbel's","Sprockhövel","International, Market Cuisine",7.2918817,51.3216969,"Bib Gourmand","Good food at moderate prices",45,75,"Germany"
"1655",3065,"Gasthaus","Lahr","Country cooking, Market Cuisine",7.924922,48.3299999,"Bib Gourmand","Good food at moderate prices",45,50,"Germany"
"1656",3066,"Bar Mural","Munich","Contemporary, International",11.5788632,48.1469093,"Bib Gourmand","Good food at moderate prices",45,90,"Germany"
"1657",3136,"Sommerau","Bonndorf im Schwarzwald","Country cooking, Traditional Cuisine",8.2575923,47.8167633,"Bib Gourmand","Good food at moderate prices",45,110,"Germany"
"1658",3171,"Chart House","Dingle","Regional Cuisine",-10.2706295,52.1386545,"Bib Gourmand","Good food at moderate prices",45,60,"Ireland"
"1659",3175,"Thyme","Athlone","Modern Cuisine",-7.9403616,53.4236062,"Bib Gourmand","Good food at moderate prices",45,70,"Ireland"
"1660",3367,"Arrieros","Linares de la Sierra","Regional Cuisine",-6.62185,37.8793,"Bib Gourmand","Good food at moderate prices",45,55,"Spain"
"1661",3431,"El Llar de Viri","San Román de Candamo","Home Cooking",-6.0764382,43.4490933,"Bib Gourmand","Good food at moderate prices",45,45,"Spain"
"1662",3448,"El Cel de les Oques","Terrassa","Modern Cuisine",2.0115738,41.5631112,"Bib Gourmand","Good food at moderate prices",45,50,"Spain"
"1663",3500,"El Gallinero de Sandra","Seville","Contemporary, Modern Cuisine",-5.9948081,37.3953846,"Bib Gourmand","Good food at moderate prices",45,85,"Spain"
"1664",3523,"Lilium","Arrecife","Regional Cuisine",-13.5389613,28.9622091,"Bib Gourmand","Good food at moderate prices",45,50,"Spain"
"1665",3782,"Palazzaccio","Castelbuono","Regional Cuisine, Sicilian",14.0876011,37.9317244,"Bib Gourmand","Good food at moderate prices",45,70,"Italy"
"1666",3842,"Al Vecchio Faggio","Cuasso al Monte","Regional Cuisine",8.888191,45.91312,"Bib Gourmand","Good food at moderate prices",45,65,"Italy"
"1667",3846,"Osteria Bartolini","Cesenatico","Seafood",12.396823,44.200314,"Bib Gourmand","Good food at moderate prices",45,45,"Italy"
"1668",3847,"Osteria Bartolini","Milano Marittima","Seafood, Seasonal Cuisine",12.3569147,44.2683552,"Bib Gourmand","Good food at moderate prices",45,45,"Italy"
"1669",3856,"Il Tempio del Gusto","Spoleto","Modern Cuisine, Umbrian",12.7369924,42.7333583,"Bib Gourmand","Good food at moderate prices",45,60,"Italy"
"1670",3877,"Osteria Bartolini","Bologna","Seafood",11.3364404,44.4939376,"Bib Gourmand","Good food at moderate prices",45,45,"Italy"
"1671",3896,"Consorzio","Turin","Piedmontese",7.6792853,45.0714727,"Bib Gourmand","Good food at moderate prices",45,65,"Italy"
"1672",4395,"Plantage 87","Oude-Wetering","Modern Cuisine, Cuisine from the Marches",4.6447028,52.2037838,"Bib Gourmand","Good food at moderate prices",45,105,"Netherlands"
"1673",4410,"Red Orchids","Heemstede","Asian",4.608605,52.35953,"Bib Gourmand","Good food at moderate prices",45,90,"Netherlands"
"1674",4419,"Diverso","Nederweert","Mediterranean Cuisine",5.7536143,51.2829091,"Bib Gourmand","Good food at moderate prices",45,75,"Netherlands"
"1675",4430,"Bistrôt Chapeau","Blaricum","French",5.2435447,52.2729918,"Bib Gourmand","Good food at moderate prices",45,95,"Netherlands"
"1676",4431,"Kromhout","Andelst","Regional Cuisine",5.726239,51.904266,"Bib Gourmand","Good food at moderate prices",45,75,"Netherlands"
"1677",4469,"Bistro","Noordeloos","Traditional Cuisine",4.939242,51.9016065,"Bib Gourmand","Good food at moderate prices",45,45,"Netherlands"
"1678",4662,"L'Antre Amis","Paris","Modern Cuisine",2.3101451,48.8467763,"Bib Gourmand","Good food at moderate prices",45,90,"France"
"1679",4704,"Le Bistrot du 11","Versailles","Modern Cuisine",2.12518,48.800906,"Bib Gourmand","Good food at moderate prices",45,65,"France"
"1680",4705,"Le Caillebotte","Paris","Modern Cuisine",2.3407212,48.8771162,"Bib Gourmand","Good food at moderate prices",45,60,"France"
"1681",4736,"La Bartavelle","Argelès-sur-Mer","Creative",3.0226404,42.5469187,"Bib Gourmand","Good food at moderate prices",45,55,"France"
"1682",4746,"Sur le Pont","Pont-Aven","Traditional Cuisine",-3.7479875,47.8553851,"Bib Gourmand","Good food at moderate prices",45,90,"France"
"1683",4779,"Le Carillon","Liessies","Traditional Cuisine",4.0821925,50.1180651,"Bib Gourmand","Good food at moderate prices",45,45,"France"
